name,contrast,dissimilarity,homogeneity,asm,energy,correlation,ent
rbc_05856.tif,4834.091095261634,37.80100275404279,0.5628353853531688,0.31093895082219,0.5576190014895386,0.3324072788485904,0.4671523790774881
rbc_09739.tif,3495.969069980933,27.64479909610903,0.6719652399868464,0.4468591475853104,0.6684752408169733,0.4067073506514783,0.3795839352638835
rbc_00133.tif,3690.351246380906,28.87239601723042,0.6617093820202733,0.4322533193773234,0.657459747343762,0.3821195575134641,0.3884352787906705
rbc_06224.tif,4544.581597344821,35.61739990113692,0.5893162376973782,0.3414168767986139,0.5843088881735532,0.3506715426185433,0.447011756988262
rbc_02718.tif,4985.942518183743,38.24574535696631,0.5626759139260114,0.3108612582307207,0.557549332553381,0.3490516555774489,0.4680678781032451
rbc_04816.tif,4708.454770143351,36.58865899300897,0.5791461000422866,0.3289087784804244,0.5735056917593969,0.3486178356447223,0.4551211544603251
rbc_03638.tif,4970.580326248146,38.81237200762658,0.5496543899356098,0.2971582199302829,0.5451222064182332,0.3466831306348534,0.4772065076614829
rbc_06998.tif,4162.221876986088,32.30591059953393,0.6279639201510006,0.3887479415514942,0.6234965449395001,0.3657904103451391,0.4161534647639455
rbc_01012.tif,2880.73017442271,22.83030859402584,0.7332276135816567,0.5327627289549682,0.7299059726807064,0.4329713934972717,0.3256280228430916
rbc_01990.tif,3602.959677988842,28.1742814772968,0.6744863096158517,0.4491269534394629,0.6701693468366506,0.3995437262590644,0.3774636703084945
rbc_02255.tif,4697.023938987359,36.64246875220676,0.5803606463962561,0.3309363656236489,0.5752706890009684,0.3551535664870434,0.4535355284556261
rbc_08793.tif,3534.976343478567,27.84732716616058,0.6752248008033893,0.4502637685920475,0.6710169659494815,0.391405068607835,0.3772420090913392
rbc_00495.tif,5324.718310853754,41.66654897253019,0.514845192853279,0.2578315466140013,0.5077711557522752,0.3308660175800994,0.5040881043754046
rbc_03822.tif,4922.220747122379,38.39121530965328,0.5534306630973383,0.2994718334959399,0.5472401972588818,0.3494778226804938,0.4753536982003324
rbc_00640.tif,4117.345667678836,32.54304074571004,0.6200447856860679,0.3775601585130325,0.6144592407255607,0.3839915993758385,0.423883890037128
rbc_06231.tif,5158.727490996398,40.50702633994774,0.5313910713631388,0.276960071009632,0.5262699602006864,0.3355163880303854,0.490785835523883
rbc_05658.tif,4447.446508014971,34.46719864416355,0.6073439152134359,0.3631223816742703,0.6025963671266782,0.3537485412306188,0.4326108359070319
rbc_06345.tif,4637.664006779182,36.49826989619376,0.5782750582734151,0.3293135479059424,0.5738584737598134,0.346961741059356,0.4546031941593051
rbc_09710.tif,3914.835392980721,30.87507944354212,0.639007157332384,0.4021570844366023,0.6341585641120069,0.3790925325475566,0.4076136997013618
rbc_09089.tif,3694.386554621849,28.81872749099639,0.6712579044573289,0.4455377651544547,0.6674861535301349,0.3800181012274853,0.3799547065556994
rbc_03765.tif,4235.231410211143,32.35237624461549,0.6348072112108769,0.3960909984899759,0.6293576077954217,0.357509272498166,0.4118415710770926
rbc_03940.tif,4136.695854812513,33.09540286702916,0.6045065390552397,0.360744958455183,0.600620477885314,0.3901930663112939,0.4350076033257997
rbc_05458.tif,4687.526163406539,36.94668455617541,0.571146091427089,0.3199017636522449,0.5655985887997289,0.356868399647302,0.4619426163621452
rbc_04342.tif,4051.882352941177,31.47235364734129,0.6398160504437079,0.4045788592544398,0.6360651375876843,0.3780298100744999,0.4062139240467323
rbc_05706.tif,3544.223854247581,27.71103735611892,0.6792580572040454,0.4532070212699824,0.673206522004936,0.4008480871283346,0.3756839420988718
rbc_00332.tif,5030.310147588447,39.29214038556599,0.5467155155576096,0.2935505011144719,0.5418030095103495,0.3355018357686331,0.4789549618538078
rbc_11559.tif,3858.910387684486,29.88023444671986,0.6577155503429609,0.4268848909606668,0.6533642865665883,0.3598725781257677,0.391842803150483
